"","Editd_g","Kill_cd","Distance"
"6304",2,2,4933.87129493
"6305",5,1,41591.07436907
"6306",12,1,16097.44927968
"6307",3,1,13519.76981945
"6308",16,1,40713.47443371
"6309",3,1,14101.69040945
"6310",2,1,7611.68620933
"6311",0,1,17676.54906314
"6312",2,2,6266.55095681
"6313",12,2,3291.12441026
"6314",4,2,4757.49825333
"6315",4,2,4757.07288147
"6316",1,2,4757.07288147
"6317",5,2,2803.37971674
"6318",66,2,2803.37971674
"6319",66,2,2803.37971674
"6320",0,2,4757.07288147
"6321",2,2,1675.93938968
"6322",14,1,39618.53991391
"6323",6,1,41620.59807284
"6324",2,2,6729.85139583
"6325",0,3,564.64026929
"6326",5,1,33899.81493798
"6327",4,1,40856.73454764
"6328",66,2,5955.44682991
"6329",0,2,5955.44682991
"6330",66,2,5955.44682991
"6331",3,2,2803.37971674
"6332",0,2,1808.11408017
"6333",66,2,1808.11408017
"6334",66,2,1808.11408017
"6335",66,2,1808.11408017
"6336",0,4,5459.44450327
"6337",7,1,40589.29603011
"6338",2,2,564.64026929
"6339",2,2,564.64026929
"6340",2,2,564.64026929
"6341",5,2,564.64026929
"6342",14,1,42621.68256741
"6343",13,2,11975.01332137
"6344",0,3,6730.72229854
"6345",3,2,1959.78153476
"6346",0,2,2780.15174838
"6347",10,2,5352.36598215
"6348",8,1,2613.07526213
"6349",0,4,6745.58703485
"6350",0,4,6745.58703485
"6351",0,4,6745.58703485
"6352",0,2,1353.25034258
"6353",0,2,1808.11408017
"6354",10,1,4757.49825333
"6355",10,1,7261.91575626
"6356",9,1,7066.47388191
"6357",1,1,4024.84382748
"6358",0,1,38716.33298519
"6359",0,1,6266.74056772
"6360",21,1,20907.87933871
"6361",1,2,20113.16280937
"6362",25,1,24845.52126143
"6363",2,1,29115.3191034
"6364",6,1,29047.26823219
"6365",1,1,27928.65734066
"6366",7,1,22619.07932703
"6367",5,2,28780.42705726
"6368",5,1,30162.19317576
"6369",1,4,10582.98679164
"6370",0,1,22897.33486272
"6371",3,1,29311.85860275
"6372",3,1,20113.16280937
"6373",7,1,25189.74774914
"6374",7,1,24478.86907081
"6375",6,1,31154.03458351
"6376",3,1,27505.17642769
"6377",4,1,19487.4636679
"6378",4,1,16346.46855995
"6379",0,6,11407.69786723
"6380",16,1,22094.26388621
"6381",0,1,20826.29223255
"6382",0,1,22442.94584522
"6383",4,1,5790.82975185
"6384",10,1,17290.34326158
"6385",4,1,26701.47633839
"6386",2,1,7984.89251133
"6387",6,1,14384.87199916
"6388",99,4,4566.62950736
"6389",5,1,12465.91802755
"6390",14,1,6449.8963755
"6391",6,1,14560.26537941
"6392",10,1,15370.5026391
"6393",3,1,26479.73641113
"6394",4,1,6389.83107087
"6395",6,1,17522.31963167
"6396",99,1,5503.98018635
"6397",11,1,4529.96203713
"6398",8,1,10828.93857854
"6399",16,1,17983.62066799
"6400",11,1,5390.68770708
"6401",2,2,6058.34345257
"6402",5,1,38677.27579713
"6403",14,1,56264.44690494
"6404",0,1,29533.28658768
"6405",0,1,36441.58056891
"6406",16,1,32182.64943116
"6407",5,1,29639.05227435
"6408",10,1,40625.5414948
"6409",0,1,36928.31400756
"6410",0,1,18896.23208243
"6411",0,1,7153.19821522
"6412",0,1,37592.8433745
"6413",5,1,21223.15956198
"6414",0,1,6346.94901103
"6415",6,1,4390.24993164
"6416",21,1,27209.87480212
"6417",2,1,29469.14348481
"6418",8,1,48299.85999313
"6419",6,1,52245.93039498
"6420",0,1,19217.74451421
"6421",14,1,50278.26246218
"6422",66,4,16881.20181012
"6423",2,1,22928.93527941
"6424",2,1,22928.93527941
"6425",14,1,35555.10640919
"6426",13,1,36268.16912929
"6427",2,1,24159.39197837
"6428",22,1,34268.90416998
"6429",0,1,20934.16187103
"6430",17,1,33210.5308967
"6431",11,1,40340.54175146
"6432",12,1,47445.34859863
"6433",10,1,33168.82084522
"6434",2,1,12748.75072817
"6435",11,1,24315.58135857
"6436",3,1,9105.14560566
"6437",3,4,9140.13867178
"6438",5,1,4902.26779775
"6439",12,1,50664.54711913
"6440",2,1,5313.38083967
"6441",2,1,5313.38083967
"6442",24,1,31671.81700144
"6443",10,1,24813.60476829
"6444",19,1,32703.51662591
"6445",4,1,34041.32917946
"6446",2,1,11133.87425232
"6447",5,1,32196.53456396
"6448",3,1,24874.43682379
"6449",3,1,51800.80857113
"6450",3,1,6065.16364609
"6451",4,1,6065.16364609
"6452",9,1,51279.66963603
"6453",8,1,5187.75160223
"6454",7,1,35378.37548979
"6455",2,1,23138.71413842
"6456",4,4,49130.00113538
"6457",3,1,53569.38475888
"6458",0,1,24137.34160505
"6459",4,1,26760.53424847
"6460",5,1,27712.73813766
"6461",14,1,29197.98635906
"6462",2,2,10480.81948143
"6463",99,2,5113.65660623
"6464",4,1,26228.8456818
"6465",6,1,22397.75912307
"6466",12,1,15365.57144655
"6467",7,1,26282.18501689
"6468",5,1,29222.78970921
"6469",2,1,31414.54073798
"6470",3,1,30305.55978165
"6471",0,1,26008.69671191
"6472",10,1,24382.56249398
"6473",6,1,34768.58006141
"6474",6,1,45494.96767024
"6475",0,4,2884.10299234
"6476",0,1,15037.39073679
"6477",2,1,7633.20068195
"6478",2,1,23310.92105653
"6479",5,1,37787.47895271
"6480",18,1,50230.80010749
"6481",12,1,8287.73064614
"6482",0,1,12263.5088789
"6483",0,1,6129.00531586
"6484",3,4,27963.02511622
"6485",0,1,19802.99420434
"6486",0,1,20623.23419468
"6487",3,1,18035.83415817
"6488",2,1,17773.58630756
"6489",7,1,14730.60114836
"6490",6,1,15253.35061423
"6491",5,1,17961.1454363
"6492",5,1,5720.05540045
"6493",4,1,13925.71003276
"6494",5,1,13751.61616344
"6495",5,1,13751.61616344
"6496",0,1,17815.07837058
"6497",3,1,17815.07837058
"6498",7,1,18413.57434548
"6499",4,1,14266.14447709
"6500",5,1,17815.07837058
"6501",4,1,7400.87059811
"6502",8,1,20617.35995162
"6503",4,1,17188.38520405
"6504",8,1,20343.1468229
"6505",5,1,17662.86845035
"6506",0,1,17689.86693812
"6507",0,1,15994.53507321
"6508",24,1,22706.9521718
"6509",13,1,5643.34083847
"6510",4,1,16822.24674211
"6511",6,1,10925.11209821
"6512",7,1,13766.45269111
"6513",10,1,17961.1454363
"6514",7,1,17662.86845035
"6515",17,1,13850.19374219
"6516",8,1,16976.84765756
"6517",0,1,7645.839997
"6518",12,1,17188.38520405
"6519",5,1,12121.25118687
"6520",0,1,14714.47193658
"6521",17,1,17188.38520405
"6522",15,1,13364.95972808
"6523",5,1,10853.71951424
"6524",4,1,16976.84765756
"6525",4,1,18161.23161738
"6526",0,1,17705.08952733
"6527",0,1,18161.23161738
"6528",0,1,15060.3748601
"6529",9,1,17271.65857586
"6530",11,1,13229.07541787
"6531",2,2,2644.12550079
"6532",5,1,42695.83414642
"6533",2,1,24435.91434434
"6534",0,1,29895.19349297
"6535",3,2,8852.0027517
"6536",2,2,24043.16850883
"6537",0,2,28485.71668182
"6538",0,2,28485.71668182
"6539",13,1,28485.71668182
"6540",0,1,32634.0205913
"6541",4,1,32693.25628621
"6542",0,1,33873.19218536
"6543",11,1,29143.1850376
"6544",12,1,53518.5701708
"6545",3,1,34215.43158612
"6546",3,1,34567.70892274
"6547",5,1,34567.70892274
"6548",7,1,36929.44962723
"6549",0,1,29895.19349297
"6550",0,1,20074.6925469
"6551",9,1,40202.0080034
"6552",12,1,31967.26251891
"6553",13,1,49272.10044065
"6554",0,1,34833.44577117
"6555",5,1,31967.26251891
"6556",4,1,36399.91207746
"6557",2,1,33599.85057529
"6558",6,1,47974.872567
"6559",8,1,36585.61172941
"6560",6,1,27848.73343504
"6561",0,1,34791.98692175
"6562",3,1,46018.86017625
"6563",2,1,28129.33437807
"6564",17,1,36595.39240442
"6565",4,1,34567.70892274
"6566",16,1,39343.93262689
"6567",7,1,61169.21298048
"6568",10,1,36595.39240442
"6569",6,1,24125.65584355
"6570",18,1,27233.67184917
"6571",3,1,47285.12138629
"6572",3,1,48906.86223037
"6573",6,1,33224.43169963
"6574",2,1,53518.5701708
"6575",6,1,31967.26251891
"6576",0,1,37395.92505312
"6577",0,1,30514.24294525
"6578",5,1,43084.23140429
"6579",15,1,40198.47190017
"6580",8,1,29895.19349297
"6581",0,2,14329.60870511
"6582",6,1,25249.23528101
"6583",0,1,34697.23608567
"6584",0,1,34053.34704891
"6585",17,1,31967.26251891
"6586",10,1,31967.26251891
"6587",4,1,30738.50049698
"6588",6,1,31967.26251891
"6589",0,1,45600.77801622
"6590",8,1,86663.19022376
"6591",0,1,57874.259416
"6592",2,1,47143.12591408
"6593",3,1,47044.59562114
"6594",10,1,42737.37156304
"6595",5,1,49974.99961948
"6596",3,1,51374.00498964
"6597",7,1,47027.30382256
"6598",6,1,48042.25808994
"6599",7,1,56945.67596367
"6600",5,1,52130.9340555
"6601",18,1,41582.75508798
"6602",18,1,54340.93832822
"6603",21,1,59408.65327693
"6604",12,1,57910.18004664
"6605",0,2,29440.2591381
"6606",9,1,51154.74387822
"6607",0,1,51234.29970371
"6608",0,4,43719.32389296
"6609",6,1,49974.99961948
"6610",13,1,45090.96350597
"6611",9,1,42737.37156304
"6612",5,2,26329.21234116
"6613",0,2,13699.81596584
"6614",9,1,50954.2601453
"6615",0,1,44712.02536363
"6616",7,1,50179.40740123
"6617",9,1,56073.03879244
"6618",0,1,42527.86541458
"6619",4,1,39170.3354477
"6620",8,1,30180.65721806
"6621",0,1,49789.9346894
"6622",0,1,59134.329584
"6623",0,2,11410.5224063
"6624",3,2,10267.92060835
"6625",7,1,42737.37156304
"6626",9,1,53107.93062877
"6627",0,1,41756.1776863
"6628",4,1,50685.16096627
"6629",3,1,48774.99656034
"6630",23,1,57714.19976339
"6631",8,1,35074.06847926
"6632",5,1,26328.75710401
"6633",3,1,31094.6417076
"6634",0,1,56672.90261239
"6635",5,1,31357.33707813
"6636",2,1,41193.90399868
"6637",3,1,42726.02366602
"6638",8,1,28808.6579118
"6639",2,2,26254.70488468
"6640",4,4,68676.45397882
"6641",7,1,29506.74700213
"6642",10,1,70867.12996447
"6643",4,1,33690.5708378
"6644",3,1,7375.70646064
"6645",0,1,27856.39063132
"6646",0,1,51299.51727207
"6647",19,1,14153.76442537
"6648",3,1,8569.83287626
"6649",4,1,61311.07585712
"6650",10,1,2923.55022834
"6651",7,1,57325.69513888
"6652",6,1,31236.3736252
"6653",3,1,67805.26633831
"6654",8,1,63811.99424725
"6655",0,1,24651.59492796
"6656",4,1,35806.96390345
"6657",19,2,60988.19951911
"6658",10,1,62755.13711743
"6659",5,1,27932.98339825
"6660",4,1,67676.10129106
"6661",3,1,17664.15117214
"6662",11,1,46235.82453421
"6663",4,1,16400.74501618
"6664",10,1,21962.74099568
"6665",3,1,33670.38133107
"6666",8,1,65932.74749281
"6667",11,1,39889.88488111
"6668",3,1,10849.45299145
"6669",5,1,61756.14068671
"6670",11,3,46177.22450684
"6671",15,2,48672.20233595
"6672",2,2,48672.20233595
"6673",2,2,48672.20233595
"6674",14,2,56801.05099486
"6675",3,4,50703.98572265
"6676",5,1,31254.34927365
"6677",9,1,29252.4618156
"6678",5,1,44351.43860891
"6679",6,1,72798.3334762
"6680",0,2,50671.69185548
"6681",3,1,10827.36326903
"6682",4,2,22836.30556473
"6683",4,2,44865.88679623
"6684",99,6,13236.8233142
"6685",6,1,18689.96719637
"6686",4,1,72732.13322851
"6687",7,1,47181.61024886
"6688",4,1,7977.18440818
"6689",7,1,13543.907555
"6690",4,1,38173.95726568
"6691",2,2,47671.23040808
"6692",2,2,47671.23040808
"6693",4,2,30444.68578407
"6694",15,1,37803.10328898
"6695",4,1,34252.5640304
"6696",6,1,6777.3089763
"6697",6,1,7303.98287682
"6698",3,2,67734.33858596
"6699",4,1,6190.82627393
"6700",2,2,28658.25830177
"6701",0,2,52685.01835972
"6702",0,2,52685.01835972
"6703",66,2,52685.01835972
"6704",66,2,52685.01835972
"6705",7,2,12009.29118306
"6706",99,2,12009.29118306
"6707",5,1,23561.88164533
"6708",1,2,33787.94661631
"6709",18,1,52359.18453664
"6710",12,1,26462.28440265
"6711",3,2,47671.23040808
"6712",4,2,51717.64124812
"6713",7,2,51717.64124812
"6714",6,2,21747.24704493
"6715",1,2,21747.24704493
"6716",17,2,18080.35575241
"6717",66,2,18080.35575241
"6718",2,1,58713.75730696
"6719",4,1,71748.20037837
"6720",22,1,45292.38432662
"6721",4,1,58713.75730696
"6722",4,1,66711.34370603
"6723",4,1,51812.48011486
"6724",7,1,58685.05273794
"6725",8,1,3450.76207605
"6726",8,1,60673.92042472
"6727",3,2,32791.56786869
"6728",9,2,61685.30764774
"6729",0,1,15933.79557837
"6730",66,5,13559.75802959
"6731",66,5,13559.75802959
"6732",99,1,3251.38035164
"6733",6,1,3251.38035164
"6734",15,1,60757.19746766
"6735",4,2,27682.32089502
"6736",3,1,69869.45707434
"6737",0,2,31180.11046259
"6738",17,1,30679.18364278
"6739",5,1,48129.60383886
"6740",3,2,18080.35575241
"6741",2,2,11066.1657935
"6742",10,2,2048.8622833
"6743",9,1,10856.92077488
"6744",14,1,72862.72931714
"6745",16,2,21988.97957772
"6746",0,1,35650.73488464
"6747",5,1,62978.83072181
"6748",6,1,39194.34622748
"6749",6,1,35736.50535445
"6750",7,1,10882.84582563
"6751",2,1,11326.59608657
"6752",7,1,2923.55022834
"6753",3,1,6024.05784871
"6754",4,1,11685.00543826
"6755",0,2,36044.35175465
"6756",20,2,30607.26744252
"6757",3,2,46677.93053685
"6758",99,6,42085.82077464
"6759",2,6,42085.82077464
"6760",7,6,58502.7694377
"6761",99,2,64038.35362458
"6762",2,6,2681.24048762
"6763",99,6,2048.8622833
"6764",9,5,29915.26974353
"6765",66,6,14941.16058584
"6766",0,5,13236.8233142
"6767",2,6,10401.64475823
"6768",7,1,69869.45707434
"6769",13,1,29461.80723749
"6770",16,1,22628.27998316
"6771",0,1,47168.37013562
"6772",3,2,30680.9608812
"6773",5,1,49530.16168146
"6774",3,1,31535.95481803
"6775",11,1,20121.14840881
"6776",14,1,42477.69036725
"6777",6,1,31987.70946641
"6778",6,1,19829.41755592
"6779",4,1,64711.77332569
"6780",5,1,3196.81814693
"6781",11,1,60757.19746766
"6782",14,1,22698.78978302
"6783",4,1,49652.13695498
"6784",14,1,67805.26633831
"6785",4,1,22701.24531065
"6786",0,1,36789.93144669
"6787",6,1,54715.74289393
"6788",3,1,20059.13545762
"6789",2,1,3889.68758566
"6790",9,1,67750.85029075
"6791",11,1,37901.36248613
"6792",5,1,14852.13770731
"6793",3,1,5516.84990529
"6794",9,1,21388.69728657
"6795",9,1,40794.39414244
"6796",6,1,4678.03053659
"6797",4,1,3450.76207605
"6798",5,1,12054.88699815
"6799",6,1,33690.5708378
"6800",5,2,28727.89768462
"6801",10,4,28727.89768462
"6802",3,4,51299.51727207
"6803",5,1,3450.76207605
"6804",5,1,14834.28659403
"6805",7,1,11074.70516571
"6806",5,1,12254.5576407
"6807",99,4,51614.36066979
"6808",3,2,30907.27829082
"6809",0,1,9833.09844774
"6810",0,1,61891.59429425
"6811",0,1,23837.61341377
"6812",0,1,22996.24680023
"6813",0,1,12384.77689832
"6814",0,2,1065.92234257
"6815",0,2,6023.06731852
"6816",0,1,27294.0582771
"6817",3,1,10323.91154131
"6818",5,1,29444.17105646
"6819",9,1,33006.13740384
"6820",5,1,30992.65286532
"6821",9,1,20979.93803425
"6822",18,1,1666.5101552
"6823",9,1,15430.72731949
"6824",8,2,9574.67965907
"6825",4,1,34383.4923286
"6826",3,1,43028.09474734
"6827",99,1,31721.14187152
"6828",0,1,17467.56677757
"6829",7,1,10594.35317778
"6830",4,1,20257.06233853
"6831",0,1,51632.44957143
"6832",19,1,28075.53748636
"6833",3,1,22460.70959494
"6834",3,1,26651.2444343
"6835",11,1,41008.18439816
"6836",2,1,11148.89166498
"6837",0,4,4499.82905242
"6838",3,2,7480.8842358
"6839",5,1,4200.6731481
"6840",99,2,3719.24568205
"6841",3,1,10553.16700912
"6842",99,2,2675.09597925
"6843",66,2,3719.24568205
"6844",66,2,3719.24568205
"6845",18,1,13785.12817763
"6846",1,5,598.18949328
"6847",0,1,38349.29467552
"6848",11,1,36713.82698633
"6849",3,1,33663.11297636
"6850",18,1,36121.75608358
"6851",16,1,37992.81741991
"6852",12,1,32282.20454615
"6853",6,1,34680.465157
"6854",13,1,36570.79529969
"6855",3,1,8656.21862485
"6856",3,1,34663.3910471
"6857",4,1,10656.71289828
"6858",6,1,40782.22035399
"6859",5,1,40982.46677816
"6860",5,1,28724.96623833
"6861",4,1,40129.86180901
"6862",7,1,7615.00962936
"6863",3,1,4151.53823869
"6864",0,1,4655.49280291
"6865",4,1,35445.14090189
"6866",6,1,77012.36321114
"6867",9,1,603.51756472
"6868",8,1,149951.55300196
"6869",2,1,76269.49566204
"6870",16,1,75203.92122097
"6871",1,1,71159.61140278
"6872",4,1,82766.50671734
"6873",3,1,23350.16883652
"6874",3,1,23350.16883652
"6875",3,1,23339.03168283
"6876",4,1,22865.30691532
"6877",5,1,15605.63739924
"6878",11,1,50865.95637758
"6879",2,1,35626.7122409
"6880",6,1,21186.24697507
"6881",5,1,31839.15769759
"6882",3,1,66798.55519544
"6883",8,4,30691.88917453
"6884",7,1,29434.12423961
"6885",11,1,32867.03958436
"6886",4,1,72580.84139486
"6887",2,1,72580.84139486
"6888",3,1,62842.20579217
"6889",5,1,85854.86472955
"6890",2,1,87272.5448638
"6891",7,1,36067.119159
"6892",13,1,23322.01767208
"6893",21,1,62676.66478013
"6894",2,1,92100.68604679
"6895",2,1,32707.71345805
"6896",7,1,39347.63895325
"6897",14,1,88100.4028865
"6898",9,1,85100.84531435
"6899",4,1,85100.84531435
"6900",4,1,90935.27511054
"6901",3,1,21688.21580383
"6902",0,1,27508.75938981
"6903",0,1,63247.47673122
"6904",0,4,25661.86769386
"6905",2,1,38553.42040983
"6906",10,1,72089.10531546
"6907",18,3,24095.15360007
"6908",8,1,28043.92735684
"6909",3,1,88897.40020174
"6910",14,1,48145.3793508
"6911",2,1,17433.6620737
"6912",4,1,24380.93710319
"6913",7,1,77963.19055719
"6914",7,1,83849.01385401
"6915",7,1,57886.78886862
"6916",6,1,57886.78886862
"6917",6,1,92884.81301572
"6918",17,1,82883.79849562
"6919",6,1,87100.48437982
"6920",14,1,77963.19055719
"6921",0,1,53252.09293773
"6922",16,1,30661.34908951
"6923",3,2,17690.86632587
"6924",3,1,15220.07879843
"6925",1,5,22140.01211698
"6926",6,1,84923.9108513
"6927",7,1,84923.9108513
"6928",9,1,22438.35356071
"6929",0,3,11657.31119292
"6930",5,2,26466.04305358
"6931",2,1,63953.33886423
"6932",0,1,23676.70749964
"6933",19,1,65047.96429115
"6934",12,1,44424.88280275
"6935",3,1,29284.25955658
"6936",12,1,63160.23936608
"6937",23,1,39631.46507259
"6938",9,1,57849.29002536
"6939",7,1,56952.87284394
"6940",3,1,41021.64265539
"6941",9,1,36501.76547332
"6942",0,1,10992.82404234
"6943",0,1,10992.82404234
"6944",17,1,42600.72273495
"6945",2,1,8794.85603819
"6946",5,1,8904.39125614
"6947",3,1,15774.26405715
"6948",2,1,52951.68376197
"6949",2,1,3871.21024212
"6950",4,1,14519.29318881
"6951",10,1,29284.25955658
"6952",6,1,39466.6247342
"6953",0,1,40456.33905811
"6954",2,1,6448.95671841
"6955",0,2,1905.17530161
"6956",10,1,45234.01465922
"6957",9,1,9453.59027137
"6958",19,1,9453.59027137
"6959",4,1,47609.37583851
"6960",3,1,8755.12338537
"6961",3,1,40822.14661382
"6962",10,1,55973.27547797
"6963",6,1,41040.2306354
"6964",4,1,48910.02373394
"6965",2,1,46642.08333746
"6966",5,1,5747.52604937
"6967",5,1,45269.28531481
"6968",5,1,7389.2464548
"6969",14,2,1884.99625208
"6970",7,1,7389.2464548
"6971",4,1,7389.2464548
"6972",5,1,8794.85603819
"6973",4,1,44340.54678472
"6974",5,1,30100.95794664
"6975",2,1,36501.76547332
"6976",4,1,38071.44306492
"6977",2,1,11165.19265166
"6978",3,1,43569.61155028
"6979",12,1,44978.41686382
"6980",2,1,11165.19265166
"6981",5,1,8941.93303024
"6982",2,1,41067.19417653
"6983",14,1,41857.48512377
"6984",18,1,64372.15619428
"6985",2,1,5932.88780823
"6986",11,1,55940.51205293
"6987",5,1,57852.11747345
"6988",10,1,44340.54678472
"6989",0,1,11165.19265166
"6990",13,1,47879.76122999
"6991",0,1,4858.67627436
"6992",0,1,44340.54678472
"6993",4,1,43309.51403389
"6994",9,1,66469.52494523
"6995",2,1,5211.47911082
"6996",3,1,52889.37780473
"6997",24,1,53011.58638837
"6998",14,1,44340.54678472
"6999",20,1,53567.29598053
"7000",19,2,82132.2578296
"7001",4,1,46292.98396798
"7002",0,1,19502.77512924
"7003",11,1,58725.52932011
"7004",2,1,56275.96685036
"7005",3,1,4812.08411637
"7006",14,1,9521.77975923
"7007",3,2,944.67979012
"7008",0,2,944.67979012
"7009",7,1,74102.85367721
"7010",9,1,44340.54678472
"7011",11,1,7343.33016861
"7012",0,1,57656.9689651
"7013",13,1,75394.21854897
"7014",3,1,5074.33299624
"7015",5,1,8120.70425263
"7016",5,1,9453.59027137
"7017",5,1,4129.53742326
"7018",12,1,12908.24761443
"7019",11,1,66773.8356875
"7020",13,1,77360.84390579
"7021",3,1,25218.11810929
"7022",4,1,39381.16768744
"7023",0,1,43468.4145637
"7024",4,1,12416.68050623
"7025",16,1,45306.08888053
"7026",16,1,7012.55203376
"7027",17,1,30340.9430239
"7028",12,1,32127.25940234
"7029",3,1,63157.74464039
"7030",11,1,64465.89900729
"7031",3,1,50392.29801164
"7032",6,1,6725.30768716
"7033",0,1,59883.81080902
"7034",4,1,37439.54975068
"7035",6,1,75627.74189214
"7036",4,2,49353.10574682
"7037",0,1,56045.17962231
"7038",0,1,8039.34571381
"7039",0,1,43354.97746684
"7040",0,4,20869.06535539
"7041",6,1,28650.92556678
"7042",6,1,36471.83278082
"7043",0,1,23613.08985074
"7044",4,1,20506.44653153
"7045",0,2,19970.21675929
"7046",0,2,19970.21675929
"7047",0,2,19970.21675929
"7048",6,1,24521.72352462
"7049",10,1,25041.10008752
"7050",4,1,27291.48657668
"7051",17,1,24550.11444645
"7052",4,1,26842.44643374
"7053",6,1,25899.65643642
"7054",6,1,27671.27577096
"7055",17,1,31380.04437012
"7056",3,1,26612.6020203
"7057",0,1,26039.74359519
"7058",6,1,22812.99663494
"7059",22,2,25041.10008752
"7060",3,1,11757.43035171
"7061",99,4,25577.67994235
"7062",9,1,21949.73458499
"7063",3,1,15520.88729459
"7064",3,1,27223.88993067
"7065",7,1,25993.0836863
"7066",0,1,27949.8019046
"7067",2,2,9087.33663753
"7068",24,2,29982.33010961
"7069",4,2,8414.29239655
"7070",25,2,7273.50837601
"7071",0,1,28459.86048126
"7072",0,1,28928.97193671
"7073",4,1,20736.35840122
"7074",18,1,13869.20993263
"7075",9,1,12202.98515952
"7076",10,1,31375.90205672
"7077",7,1,25900.01276016
"7078",5,1,25286.3804961
"7079",3,1,25721.26489237
"7080",0,1,31375.90205672
"7081",8,1,28014.46943452
"7082",0,2,3428.85360939
"7083",19,1,11634.87634405
"7084",2,1,28775.47809584
"7085",0,1,22327.01776989
"7086",2,1,12516.68855675
"7087",6,1,23524.00216995
"7088",14,1,7885.24887835
"7089",3,1,48355.59647269
"7090",0,1,9270.0744266
"7091",4,1,31943.21281041
"7092",3,1,14578.50218426
"7093",5,1,16454.72758129
"7094",6,1,17120.1556072
"7095",3,1,720.3948182
"7096",4,2,17893.71959389
"7097",4,2,21952.55220089
